PLAYER_NAME,Rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Stephen Curry,1,21501177,4/7/2016,1610612744,GSW,Golden State,201939,G,,36:17:00,11,19,0.579,3,7,0.429,2,2,1,0,5,5,9,2,0,3,2,27,14
Stephen Curry,1,21501190,4/9/2016,1610612744,GSW,Golden State,201939,G,,33:59:00,7,22,0.318,3,14,0.214,0,0,0,0,9,9,8,1,0,2,1,17,10
Stephen Curry,1,21501201,4/10/2016,1610612744,GSW,Golden State,201939,G,,35:22:00,13,22,0.591,4,9,0.444,7,7,1,0,5,5,5,2,0,4,4,37,7
Stephen Curry,1,21501227,4/13/2016,1610612744,GSW,Golden State,201939,G,,29:46:00,15,24,0.625,10,19,0.526,6,6,1,1,3,4,6,2,0,2,2,46,19
Stephen Curry,1,41500141,4/16/2016,1610612744,GSW,Golden State,201939,G,,19:49,8,13,0.615,5,7,0.714,3,3,1,1,6,7,2,3,0,4,0,24,28
Stephen Curry,1,41500144,4/24/2016,1610612744,GSW,Golden State,201939,G,,18:35,2,9,0.222,1,7,0.143,1,1,1,0,0,0,5,1,0,5,0,6,0
Stephen Curry,1,41500224,5/9/2016,1610612744,GSW,Golden State,201939,,,36:34:00,16,32,0.5,5,16,0.313,3,3,1,1,8,9,8,0,0,4,2,40,21
Stephen Curry,1,41500225,5/11/2016,1610612744,GSW,Golden State,201939,G,,36:30:00,10,20,0.5,5,11,0.455,4,4,1,0,5,5,11,1,0,4,2,29,10
Stephen Curry,1,41500311,5/16/2016,1610612744,GSW,Golden State,201939,G,,39:40:00,9,22,0.409,6,14,0.429,2,2,1,1,9,10,7,3,0,7,3,26,-6
Stephen Curry,1,41500312,5/18/2016,1610612744,GSW,Golden State,201939,G,,29:40:00,9,15,0.6,5,8,0.625,5,5,1,0,2,2,3,1,0,3,0,28,24
Stephen Curry,1,41500313,5/22/2016,1610612744,GSW,Golden State,201939,G,,29:44:00,7,17,0.412,3,11,0.273,7,8,0.875,0,5,5,3,2,0,1,1,24,-39
Stephen Curry,1,41500314,5/24/2016,1610612744,GSW,Golden State,201939,G,,39:00:00,6,20,0.3,2,10,0.2,5,7,0.714,0,5,5,5,2,0,6,2,19,-19
Stephen Curry,1,41500315,5/26/2016,1610612744,GSW,Golden State,201939,G,,37:27:00,9,20,0.45,3,8,0.375,10,10,1,0,7,7,6,5,0,5,0,31,6
Stephen Curry,1,41500316,5/28/2016,1610612744,GSW,Golden State,201939,G,,41:01:00,9,22,0.409,6,14,0.429,7,9,0.778,2,8,10,9,2,0,3,3,31,12
Stephen Curry,1,41500317,5/30/2016,1610612744,GSW,Golden State,201939,G,,40:24:00,13,24,0.542,7,12,0.583,3,3,1,1,4,5,8,0,0,3,1,36,18
Stephen Curry,1,41500401,6/2/2016,1610612744,GSW,Golden State,201939,G,,35:54:00,4,15,0.267,3,8,0.375,0,0,0,1,4,5,6,0,0,5,2,11,-1
Stephen Curry,1,41500402,6/5/2016,1610612744,GSW,Golden State,201939,G,,24:43:00,7,11,0.636,4,8,0.5,0,0,0,1,8,9,4,0,1,4,4,18,25
Stephen Curry,1,41500403,6/8/2016,1610612744,GSW,Golden State,201939,G,,30:59:00,6,13,0.462,3,9,0.333,4,4,1,1,0,1,3,2,0,6,4,19,-22
Stephen Curry,1,41500404,6/10/2016,1610612744,GSW,Golden State,201939,G,,39:39:00,11,25,0.44,7,13,0.538,9,10,0.9,3,2,5,6,2,0,3,3,38,10
Stephen Curry,1,41500405,6/13/2016,1610612744,GSW,Golden State,201939,G,,40:07:00,8,21,0.381,5,15,0.333,4,4,1,2,5,7,4,0,3,4,2,25,-6
Stephen Curry,1,41500406,6/16/2016,1610612744,GSW,Golden State,201939,G,,35:14:00,8,20,0.4,6,13,0.462,8,9,0.889,0,2,2,1,1,0,4,6,30,-11
Stephen Curry,1,41500407,6/19/2016,1610612744,GSW,Golden State,201939,G,,39:16:00,6,19,0.316,4,14,0.286,1,1,1,0,5,5,2,1,1,4,4,17,-3
James Harden,2,21500010,10/28/2015,1610612745,HOU,Houston,201935,G,,36:23:00,6,21,0.286,2,12,0.167,8,9,0.889,1,5,6,6,2,2,3,2,22,-20
James Harden,2,21500030,10/30/2015,1610612745,HOU,Houston,201935,G,,37:00:00,4,18,0.222,1,10,0.1,7,8,0.875,2,5,7,5,1,1,4,2,16,-22
James Harden,2,21500041,11/1/2015,1610612745,HOU,Houston,201935,G,,39:06:00,2,15,0.133,0,10,0,12,14,0.857,0,6,6,7,3,1,5,2,16,-23
James Harden,2,21500049,11/2/2015,1610612745,HOU,Houston,201935,G,,38:28:00,12,26,0.462,4,12,0.333,9,11,0.818,0,5,5,3,3,2,2,1,37,6
James Harden,2,21500064,11/4/2015,1610612745,HOU,Houston,201935,G,,43:39:00,6,22,0.273,2,11,0.182,14,17,0.824,2,5,7,4,0,0,7,5,28,2
James Harden,2,21500084,11/6/2015,1610612745,HOU,Houston,201935,G,,41:51:00,13,23,0.565,4,10,0.4,13,16,0.813,2,4,6,13,2,0,7,0,43,24
James Harden,2,21500093,11/7/2015,1610612745,HOU,Houston,201935,G,,39:39:00,14,26,0.538,5,10,0.5,13,14,0.929,0,4,4,2,1,0,7,4,46,6
James Harden,2,21500119,11/11/2015,1610612745,HOU,Houston,201935,G,,38:26:00,8,22,0.364,3,10,0.3,4,5,0.8,0,9,9,6,1,0,4,2,23,1
James Harden,2,21500136,11/13/2015,1610612745,HOU,Houston,201935,G,,37:53:00,9,19,0.474,1,5,0.2,9,11,0.818,0,8,8,5,3,2,4,4,28,-9
James Harden,2,21500140,11/14/2015,1610612745,HOU,Houston,201935,G,,41:40:00,5,21,0.238,1,6,0.167,14,14,1,3,4,7,10,2,1,6,4,25,-12
James Harden,2,21500154,11/16/2015,1610612745,HOU,Houston,201935,G,,29:41:00,4,10,0.4,4,7,0.571,4,4,1,0,1,1,3,0,0,4,4,16,-27
James Harden,2,21500170,11/18/2015,1610612745,HOU,Houston,201935,G,,47:24:00,11,29,0.379,4,15,0.267,19,20,0.95,1,7,8,11,5,1,5,2,45,10
James Harden,2,21500180,11/20/2015,1610612745,HOU,Houston,201935,G,,35:36:00,7,15,0.467,1,7,0.143,7,8,0.875,0,6,6,5,2,2,6,1,22,-10
James Harden,2,21500194,11/21/2015,1610612745,HOU,Houston,201935,G,,38:18:00,8,20,0.4,3,4,0.75,5,5,1,1,6,7,10,3,2,3,3,24,-10
James Harden,2,21500220,11/25/2015,1610612745,HOU,Houston,201935,G,,40:54:00,12,19,0.632,5,9,0.556,11,11,1,1,4,5,5,3,1,4,2,40,1
James Harden,2,21500232,11/27/2015,1610612745,HOU,Houston,201935,G,,40:09:00,14,28,0.5,6,12,0.5,16,20,0.8,2,7,9,8,0,0,9,2,50,13
James Harden,2,21500252,11/29/2015,1610612745,HOU,Houston,201935,G,,45:18:00,10,28,0.357,0,7,0,6,10,0.6,3,4,7,9,2,0,2,2,26,10
James Harden,2,21500254,11/30/2015,1610612745,HOU,Houston,201935,G,,42:22:00,6,15,0.4,2,4,0.5,15,17,0.882,1,8,9,7,2,0,5,4,29,-4
James Harden,2,21500274,12/2/2015,1610612745,HOU,Houston,201935,G,,37:40:00,7,20,0.35,1,8,0.125,9,10,0.9,0,10,10,6,1,1,0,1,24,11
James Harden,2,21500287,12/4/2015,1610612745,HOU,Houston,201935,G,,36:08:00,10,23,0.435,1,6,0.167,4,5,0.8,1,7,8,9,1,2,4,1,25,-1
James Harden,2,21500293,12/5/2015,1610612745,HOU,Houston,201935,G,,35:43:00,6,14,0.429,5,6,0.833,14,16,0.875,0,2,2,9,0,1,5,4,31,1
James Harden,2,21500315,12/8/2015,1610612745,HOU,Houston,201935,G,,35:21:00,2,9,0.222,1,5,0.2,5,6,0.833,0,3,3,9,3,0,7,2,10,-15
James Harden,2,21500321,12/9/2015,1610612745,HOU,Houston,201935,G,,40:02:00,13,23,0.565,5,9,0.556,11,12,0.917,2,7,9,7,2,2,7,4,42,7
James Harden,2,21500349,12/12/2015,1610612745,HOU,Houston,201935,G,,31:39:00,11,21,0.524,3,5,0.6,5,5,1,0,3,3,3,3,0,2,2,30,6
