PLAYER_NAME,Rank,GAME_ID,Date,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Kobe Bryant,3,20800235,11/28/2008,1610612747,LAL,Los Angeles,977,G,,39:45:00,14,26,0.538,1,4,0.25,6,6,1,2,4,6,5,1,1,3,2,35,12
Dirk Nowitzki,4,20800235,11/28/2008,1610612742,DAL,Dallas,1717,F,,36:12:00,7,15,0.467,2,4,0.5,3,3,1,2,10,12,4,3,0,3,1,19,-9
Danny Granger,5,20800237,11/29/2008,1610612754,IND,Indiana,101122,F,,36:34:00,12,24,0.5,3,8,0.375,0,0,0,1,4,5,1,0,0,4,4,27,-10
Kevin Durant,6,20800240,11/29/2008,1610612760,OKC,Oklahoma City,201142,F,,38:31:00,8,16,0.5,0,2,0,14,16,0.875,0,7,7,2,1,2,3,1,30,6
Carmelo Anthony,8,20800241,11/29/2008,1610612743,DEN,Denver,2546,F,,36:36:00,9,23,0.391,0,3,0,7,9,0.778,5,5,10,0,1,0,4,1,25,15
LeBron James,2,20800243,11/29/2008,1610612739,CLE,Cleveland,2544,F,,41:22:00,12,27,0.444,1,5,0.2,7,10,0.7,1,6,7,5,2,1,3,3,32,7
Dirk Nowitzki,4,20800245,11/29/2008,1610612742,DAL,Dallas,1717,F,,31:42:00,5,12,0.417,1,2,0.5,8,9,0.889,1,7,8,1,1,0,2,3,19,25
Dwyane Wade,1,20800246,11/29/2008,1610612748,MIA,Miami,2548,G,,39:30:00,12,21,0.571,2,7,0.286,0,2,0,1,5,6,11,3,1,4,3,26,-4
Brandon Roy,10,20800247,11/30/2008,1610612757,POR,Portland,200750,G,,32:58:00,7,13,0.538,1,2,0.5,4,5,0.8,2,2,4,5,0,0,0,3,19,19
Carmelo Anthony,8,20800249,11/30/2008,1610612743,DEN,Denver,2546,F,,13:44,1,4,0.25,0,1,0,0,0,0,0,3,3,3,0,1,2,2,2,3
Kobe Bryant,3,20800251,11/30/2008,1610612747,LAL,Los Angeles,977,G,,29:49:00,9,14,0.643,0,2,0,5,5,1,1,4,5,7,1,0,3,2,23,7
Chris Bosh,9,20800251,11/30/2008,1610612761,TOR,Toronto,2547,F,,36:54:00,4,13,0.308,1,1,1,3,4,0.75,2,4,6,3,1,0,4,0,12,-24
Dwyane Wade,1,20800254,12/1/2008,1610612748,MIA,Miami,2548,G,,43:17:00,12,28,0.429,1,6,0.167,12,13,0.923,1,4,5,13,0,3,7,4,37,6
Kobe Bryant,3,20800255,12/2/2008,1610612747,LAL,Los Angeles,977,G,,37:13:00,10,21,0.476,0,5,0,8,10,0.8,2,5,7,2,1,0,1,2,28,-3
Danny Granger,5,20800255,12/2/2008,1610612754,IND,Indiana,101122,F,,41:37:00,10,27,0.37,4,10,0.4,8,8,1,0,4,4,5,1,0,3,4,32,1
Brandon Roy,10,20800257,12/2/2008,1610612757,POR,Portland,200750,G,,37:54:00,9,19,0.474,0,2,0,5,6,0.833,1,5,6,5,3,0,6,3,23,-7
Dirk Nowitzki,4,20800259,12/2/2008,1610612742,DAL,Dallas,1717,F,,43:16:00,10,27,0.37,2,6,0.333,7,7,1,1,9,10,2,2,2,1,2,29,-2
Carmelo Anthony,8,20800261,12/2/2008,1610612743,DEN,Denver,2546,F,,30:17:00,9,19,0.474,2,4,0.5,3,6,0.5,1,5,6,3,1,2,2,1,23,21
Chris Bosh,9,20800261,12/2/2008,1610612761,TOR,Toronto,2547,F,,32:06:00,7,15,0.467,0,1,0,10,10,1,5,7,12,5,1,0,1,3,24,-24
Kevin Durant,6,20800264,12/3/2008,1610612760,OKC,Oklahoma City,201142,F,,36:32:00,9,12,0.75,3,4,0.75,3,4,0.75,2,1,3,2,2,1,3,4,24,-8
LeBron James,2,20800265,12/3/2008,1610612739,CLE,Cleveland,2544,F,,28:09:00,5,10,0.5,1,4,0.25,10,10,1,0,5,5,6,5,1,0,0,21,30
Kobe Bryant,3,20800267,12/3/2008,1610612747,LAL,Los Angeles,977,G,,36:33:00,12,20,0.6,1,3,0.333,7,7,1,0,6,6,4,2,0,4,4,32,10
Brandon Roy,10,20800268,12/3/2008,1610612757,POR,Portland,200750,G,,34:20:00,9,19,0.474,0,1,0,4,6,0.667,4,4,8,4,0,0,4,3,22,12
Danny Granger,5,20800269,12/3/2008,1610612754,IND,Indiana,101122,F,,32:43:00,7,15,0.467,4,6,0.667,2,2,1,0,1,1,5,1,1,2,2,20,-12
Chris Paul,7,20800271,12/3/2008,1610612740,NOH,New Orleans,101108,G,,44:28:00,8,18,0.444,0,2,0,8,8,1,1,3,4,15,3,0,3,2,24,23
Dwyane Wade,1,20800273,12/3/2008,1610612748,MIA,Miami,2548,G,,31:35:00,8,17,0.471,0,0,0,7,9,0.778,0,5,5,5,4,2,0,5,23,8
Dirk Nowitzki,4,20800274,12/4/2008,1610612742,DAL,Dallas,1717,F,,37:46:00,17,25,0.68,2,3,0.667,3,3,1,2,7,9,2,0,1,2,3,39,15
Carmelo Anthony,8,20800275,12/4/2008,1610612743,DEN,Denver,2546,F,,40:31:00,7,16,0.438,0,0,0,2,3,0.667,0,6,6,3,3,0,7,5,16,-2
Kevin Durant,6,20800276,12/5/2008,1610612760,OKC,Oklahoma City,201142,F,,38:52:00,5,18,0.278,1,2,0.5,5,6,0.833,4,6,10,3,1,1,2,1,16,-12
Kobe Bryant,3,20800277,12/5/2008,1610612747,LAL,Los Angeles,977,G,,35:20:00,5,17,0.294,0,1,0,13,14,0.929,2,5,7,7,0,0,2,2,23,16
LeBron James,2,20800279,12/5/2008,1610612739,CLE,Cleveland,2544,F,,37:37:00,4,12,0.333,0,4,0,3,4,0.75,2,6,8,11,1,3,2,2,11,32
Danny Granger,5,20800279,12/5/2008,1610612754,IND,Indiana,101122,F,,32:01:00,2,7,0.286,0,2,0,0,1,0,0,2,2,5,0,0,1,3,4,-30
Brandon Roy,10,20800281,12/5/2008,1610612757,POR,Portland,200750,G,,27:53:00,3,11,0.273,0,1,0,6,8,0.75,1,1,2,3,2,0,0,3,12,-18
Chris Bosh,9,20800286,12/5/2008,1610612761,TOR,Toronto,2547,F,,34:40:00,6,15,0.4,0,1,0,6,6,1,1,10,11,2,0,2,4,2,18,-18
LeBron James,2,20800287,12/6/2008,1610612739,CLE,Cleveland,2544,F,,27:40:00,8,17,0.471,2,4,0.5,7,8,0.875,2,3,5,4,2,2,3,3,25,27
Dwyane Wade,1,20800288,12/6/2008,1610612748,MIA,Miami,2548,G,,35:08:00,14,24,0.583,0,1,0,10,15,0.667,2,3,5,7,2,2,4,2,38,25
Kevin Durant,6,20800288,12/6/2008,1610612760,OKC,Oklahoma City,201142,F,,34:56:00,6,17,0.353,2,4,0.5,4,7,0.571,2,3,5,1,1,1,3,1,18,-15
Chris Paul,7,20800291,12/6/2008,1610612740,NOH,New Orleans,101108,G,,30:12:00,8,11,0.727,0,1,0,5,5,1,0,5,5,11,3,0,1,1,21,33
Dirk Nowitzki,4,20800293,12/6/2008,1610612742,DAL,Dallas,1717,F,,35:26:00,9,17,0.529,0,0,0,6,6,1,2,9,11,3,0,0,4,3,24,-1
Carmelo Anthony,8,20800296,12/6/2008,1610612743,DEN,Denver,2546,F,,29:53:00,7,15,0.467,0,1,0,2,2,1,1,6,7,1,0,0,3,3,16,32
Chris Bosh,9,20800298,12/7/2008,1610612761,TOR,Toronto,2547,F,,31:42:00,7,16,0.438,1,2,0.5,4,4,1,1,4,5,0,1,1,1,1,19,-14
Brandon Roy,10,20800298,12/7/2008,1610612757,POR,Portland,200750,G,,41:06:00,6,16,0.375,0,3,0,3,3,1,0,5,5,7,0,0,2,1,15,0
Danny Granger,5,20800299,12/7/2008,1610612754,IND,Indiana,101122,F,,42:44:00,7,22,0.318,2,9,0.222,4,5,0.8,0,3,3,6,3,2,4,4,20,-9
Kobe Bryant,3,20800300,12/7/2008,1610612747,LAL,Los Angeles,977,G,,30:36:00,6,13,0.462,0,1,0,8,9,0.889,2,3,5,8,2,0,4,2,20,25
Dwyane Wade,1,20800301,12/8/2008,1610612748,MIA,Miami,2548,G,,38:37:00,12,22,0.545,2,4,0.5,15,19,0.789,2,6,8,3,0,0,5,3,41,11
Kevin Durant,6,20800303,12/8/2008,1610612760,OKC,Oklahoma City,201142,F,,43:39:00,15,27,0.556,6,10,0.6,5,5,1,0,10,10,4,1,3,4,3,41,0
LeBron James,2,20800305,12/9/2008,1610612739,CLE,Cleveland,2544,F,,30:24:00,11,18,0.611,2,5,0.4,7,8,0.875,0,5,5,4,3,0,2,1,31,19
Chris Bosh,9,20800305,12/9/2008,1610612761,TOR,Toronto,2547,F,,32:14:00,4,11,0.364,0,1,0,1,2,0.5,3,8,11,3,1,0,2,2,9,-16
Dirk Nowitzki,4,20800309,12/9/2008,1610612742,DAL,Dallas,1717,F,,52:07:00,16,33,0.485,0,6,0,3,5,0.6,0,10,10,2,0,1,2,0,35,-9
Brandon Roy,10,20800312,12/9/2008,1610612757,POR,Portland,200750,G,,37:54:00,10,20,0.5,1,4,0.25,9,14,0.643,1,8,9,5,0,2,1,0,30,-9
Kobe Bryant,3,20800313,12/9/2008,1610612747,LAL,Los Angeles,977,G,,38:13:00,9,25,0.36,3,8,0.375,7,7,1,2,2,4,3,0,0,2,2,28,-15
Danny Granger,5,20800314,12/10/2008,1610612754,IND,Indiana,101122,F,,38:19:00,9,25,0.36,3,11,0.273,1,2,0.5,3,3,6,0,0,2,2,2,22,-1
Chris Bosh,9,20800314,12/10/2008,1610612761,TOR,Toronto,2547,F,,34:43:00,9,16,0.563,0,0,0,3,5,0.6,3,7,10,2,0,0,3,4,21,18
Chris Paul,7,20800316,12/10/2008,1610612740,NOH,New Orleans,101108,G,,30:32:00,5,5,1,1,1,1,4,4,1,0,4,4,15,2,0,1,3,15,26
Kevin Durant,6,20800317,12/10/2008,1610612760,OKC,Oklahoma City,201142,F,,40:31:00,9,18,0.5,2,4,0.5,8,11,0.727,0,5,5,3,1,2,6,3,28,-10
LeBron James,2,20800318,12/10/2008,1610612739,CLE,Cleveland,2544,F,,39:04:00,10,22,0.455,2,6,0.333,7,8,0.875,2,2,4,5,0,2,1,4,29,-1
Carmelo Anthony,8,20800320,12/10/2008,1610612743,DEN,Denver,2546,F,,38:50:00,16,29,0.552,4,8,0.5,9,12,0.75,3,8,11,3,4,0,2,3,45,14
Kobe Bryant,3,20800322,12/10/2008,1610612747,LAL,Los Angeles,977,G,,34:16:00,6,16,0.375,2,5,0.4,4,4,1,0,7,7,3,1,0,5,2,18,-7
Dirk Nowitzki,4,20800324,12/11/2008,1610612742,DAL,Dallas,1717,F,,39:31:00,9,21,0.429,3,6,0.5,2,2,1,2,11,13,5,1,0,2,2,23,6
Brandon Roy,10,20800325,12/11/2008,1610612757,POR,Portland,200750,G,,42:50:00,12,22,0.545,2,6,0.333,7,8,0.875,2,6,8,0,0,1,2,3,33,-4
LeBron James,2,20800326,12/12/2008,1610612739,CLE,Cleveland,2544,F,,36:50:00,9,21,0.429,1,4,0.25,9,12,0.75,3,4,7,7,1,3,0,2,28,13
Dwyane Wade,1,20800327,12/12/2008,1610612748,MIA,Miami,2548,G,,35:15:00,9,24,0.375,0,4,0,3,6,0.5,2,6,8,3,1,2,3,2,21,-14
Chris Bosh,9,20800328,12/12/2008,1610612761,TOR,Toronto,2547,F,,30:50:00,6,8,0.75,0,0,0,6,7,0.857,1,4,5,3,1,0,4,2,18,22
Chris Paul,7,20800329,12/12/2008,1610612740,NOH,New Orleans,101108,G,,41:40:00,5,16,0.313,0,3,0,10,10,1,2,4,6,14,3,0,3,5,20,-7
Danny Granger,5,20800330,12/12/2008,1610612754,IND,Indiana,101122,F,,43:05:00,13,21,0.619,3,7,0.429,13,13,1,0,7,7,6,0,0,6,4,42,-5
Brandon Roy,10,20800334,12/12/2008,1610612757,POR,Portland,200750,G,,52:50:00,15,30,0.5,1,3,0.333,7,7,1,2,2,4,9,0,2,1,1,38,1
Kobe Bryant,3,20800336,12/12/2008,1610612747,LAL,Los Angeles,977,G,,39:23:00,11,21,0.524,2,4,0.5,8,10,0.8,2,5,7,3,0,1,4,2,32,11
LeBron James,2,20800337,12/13/2008,1610612739,CLE,Cleveland,2544,F,,45:40:00,10,19,0.526,2,7,0.286,11,12,0.917,2,4,6,9,4,1,1,2,33,1
Dirk Nowitzki,4,20800341,12/13/2008,1610612742,DAL,Dallas,1717,F,,39:50:00,17,30,0.567,2,4,0.5,10,10,1,1,7,8,4,0,2,5,2,46,5
Kevin Durant,6,20800341,12/13/2008,1610612760,OKC,Oklahoma City,201142,F,,39:44:00,8,18,0.444,1,2,0.5,5,5,1,1,7,8,0,5,0,2,2,22,1
Danny Granger,5,20800342,12/13/2008,1610612754,IND,Indiana,101122,F,,25:28:00,6,12,0.5,0,3,0,2,2,1,1,1,2,2,0,0,3,5,14,-10
Carmelo Anthony,8,20800343,12/13/2008,1610612743,DEN,Denver,2546,F,,29:57:00,10,17,0.588,3,4,0.75,4,6,0.667,3,6,9,6,2,1,2,4,27,23
Chris Paul,7,20800347,12/14/2008,1610612740,NOH,New Orleans,101108,G,,38:33:00,4,10,0.4,0,1,0,4,4,1,1,3,4,12,1,0,3,1,12,13
Chris Bosh,9,20800347,12/14/2008,1610612761,TOR,Toronto,2547,F,,39:29:00,6,17,0.353,0,1,0,13,15,0.867,4,4,8,6,1,0,1,1,25,-3
Dwyane Wade,1,20800348,12/14/2008,1610612748,MIA,Miami,2548,G,,31:15:00,5,16,0.313,0,2,0,7,8,0.875,0,2,2,5,1,0,4,5,17,-21
Kevin Durant,6,20800349,12/14/2008,1610612760,OKC,Oklahoma City,201142,F,,46:29:00,12,24,0.5,1,4,0.25,3,3,1,1,12,13,3,0,4,1,2,28,-5
Kobe Bryant,3,20800350,12/14/2008,1610612747,LAL,Los Angeles,977,G,,36:35:00,9,24,0.375,2,6,0.333,6,6,1,0,3,3,5,2,0,2,2,26,14
Chris Bosh,9,20800352,12/15/2008,1610612761,TOR,Toronto,2547,F,,38:45:00,4,15,0.267,1,2,0.5,8,10,0.8,1,8,9,4,0,2,1,3,17,-1
Danny Granger,5,20800353,12/15/2008,1610612754,IND,Indiana,101122,F,,37:38:00,8,21,0.381,1,7,0.143,10,10,1,3,6,9,5,5,0,1,3,27,16
Dwyane Wade,1,20800355,12/15/2008,1610612748,MIA,Miami,2548,G,,41:24:00,5,16,0.313,0,2,0,5,6,0.833,1,5,6,8,2,0,4,4,15,-14
Dirk Nowitzki,4,20800356,12/15/2008,1610612742,DAL,Dallas,1717,F,,41:13:00,10,22,0.455,1,4,0.25,6,7,0.857,1,9,10,1,0,2,5,1,27,-15
Carmelo Anthony,8,20800356,12/15/2008,1610612743,DEN,Denver,2546,F,,33:40:00,8,19,0.421,2,2,1,5,6,0.833,2,6,8,2,1,0,6,4,23,-1
Chris Paul,7,20800361,12/16/2008,1610612740,NOH,New Orleans,101108,G,,38:49:00,3,10,0.3,1,1,1,11,12,0.917,0,3,3,9,5,1,5,3,18,14
Kevin Durant,6,20800362,12/16/2008,1610612760,OKC,Oklahoma City,201142,F,,40:41:00,9,18,0.5,1,2,0.5,6,7,0.857,1,4,5,3,2,0,1,1,25,-18
Carmelo Anthony,8,20800363,12/16/2008,1610612743,DEN,Denver,2546,F,,37:35:00,8,19,0.421,3,6,0.5,3,3,1,1,1,2,3,1,0,3,1,22,-24
Brandon Roy,10,20800364,12/16/2008,1610612757,POR,Portland,200750,G,,30:50:00,7,12,0.583,0,0,0,15,15,1,0,2,2,5,4,1,2,2,29,26
Kobe Bryant,3,20800365,12/16/2008,1610612747,LAL,Los Angeles,977,G,,40:56:00,12,22,0.545,1,3,0.333,3,4,0.75,1,6,7,6,4,0,1,0,28,5
Danny Granger,5,20800367,12/17/2008,1610612754,IND,Indiana,101122,F,,40:29:00,11,27,0.407,2,5,0.4,17,17,1,1,10,11,6,1,2,2,3,41,-8
Dirk Nowitzki,4,20800369,12/17/2008,1610612742,DAL,Dallas,1717,F,,38:43:00,11,20,0.55,1,2,0.5,4,4,1,0,10,10,4,0,2,5,2,27,9
Chris Bosh,9,20800369,12/17/2008,1610612761,TOR,Toronto,2547,F,,37:50:00,6,20,0.3,0,2,0,0,2,0,3,6,9,2,2,0,2,0,12,-3
LeBron James,2,20800372,12/17/2008,1610612739,CLE,Cleveland,2544,F,,39:38:00,14,20,0.7,2,6,0.333,2,4,0.5,0,6,6,3,2,2,0,1,32,22
Chris Paul,7,20800374,12/17/2008,1610612740,NOH,New Orleans,101108,G,,38:50:00,7,15,0.467,0,1,0,5,5,1,2,4,6,12,3,1,3,2,19,3
Brandon Roy,10,20800376,12/18/2008,1610612757,POR,Portland,200750,G,,43:49:00,14,27,0.519,5,7,0.714,19,21,0.905,1,4,5,6,0,1,0,1,52,12
Danny Granger,5,20800377,12/19/2008,1610612754,IND,Indiana,101122,,NWT - Viral Infection,,,,,,,,,,,,,,,,,,,,
Dirk Nowitzki,4,20800381,12/19/2008,1610612742,DAL,Dallas,1717,F,,36:59:00,7,19,0.368,0,0,0,10,13,0.769,1,5,6,3,0,1,1,0,24,-17
Dwyane Wade,1,20800385,12/19/2008,1610612748,MIA,Miami,2548,G,,37:39:00,13,25,0.52,2,4,0.5,7,10,0.7,3,3,6,3,3,2,6,3,35,1
Kobe Bryant,3,20800385,12/19/2008,1610612747,LAL,Los Angeles,977,G,,35:30:00,12,24,0.5,1,3,0.333,3,4,0.75,1,2,3,3,0,0,5,3,28,-6
Kevin Durant,6,20800386,12/19/2008,1610612760,OKC,Oklahoma City,201142,F,,43:08:00,9,24,0.375,2,7,0.286,6,8,0.75,1,7,8,2,3,1,3,0,26,18
Chris Bosh,9,20800386,12/19/2008,1610612761,TOR,Toronto,2547,F,,38:41:00,6,18,0.333,0,1,0,10,14,0.714,8,8,16,3,0,1,3,3,22,-16
LeBron James,2,20800388,12/19/2008,1610612739,CLE,Cleveland,2544,F,,38:45:00,13,20,0.65,0,2,0,7,8,0.875,3,7,10,8,0,0,6,3,33,14
Carmelo Anthony,8,20800388,12/19/2008,1610612743,DEN,Denver,2546,F,,29:19:00,5,14,0.357,3,5,0.6,0,0,0,0,2,2,1,1,0,5,6,13,-11
Kobe Bryant,3,20800390,12/20/2008,1610612747,LAL,Los Angeles,977,G,,42:35:00,14,31,0.452,2,3,0.667,11,11,1,2,6,8,3,0,0,1,3,41,-9
Danny Granger,5,20800391,12/20/2008,1610612754,IND,Indiana,101122,,NWT - Viral Infection,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,1,20800393,12/20/2008,1610612748,MIA,Miami,2548,G,,38:29:00,13,22,0.591,1,3,0.333,16,18,0.889,1,3,4,5,2,2,5,2,43,7
Chris Paul,7,20800394,12/20/2008,1610612740,NOH,New Orleans,101108,G,,35:33:00,10,15,0.667,2,2,1,12,15,0.8,2,2,4,9,8,0,1,1,34,9
Chris Bosh,9,20800397,12/20/2008,1610612761,TOR,Toronto,2547,F,,35:30:00,6,14,0.429,0,1,0,5,7,0.714,0,10,10,4,1,0,0,2,17,-1
Carmelo Anthony,8,20800398,12/20/2008,1610612743,DEN,Denver,2546,F,,33:07:00,3,13,0.231,1,2,0.5,3,4,0.75,1,0,1,2,0,0,4,1,10,-26
Dirk Nowitzki,4,20800401,12/21/2008,1610612742,DAL,Dallas,1717,F,,35:20:00,11,22,0.5,0,4,0,1,1,1,2,7,9,2,0,0,3,2,23,5
LeBron James,2,20800402,12/21/2008,1610612739,CLE,Cleveland,2544,F,,42:46:00,14,24,0.583,2,4,0.5,1,2,0.5,2,2,4,7,3,1,3,1,31,16
Kevin Durant,6,20800402,12/21/2008,1610612760,OKC,Oklahoma City,201142,F,,43:09:00,9,17,0.529,2,3,0.667,6,8,0.75,0,5,5,1,2,0,4,2,26,-9
Kobe Bryant,3,20800405,12/22/2008,1610612747,LAL,Los Angeles,977,G,,38:15:00,14,23,0.609,3,6,0.5,5,8,0.625,0,4,4,3,2,0,5,1,36,9
Carmelo Anthony,8,20800407,12/22/2008,1610612743,DEN,Denver,2546,,DND - INJ - Right Elbow Contusion,,,,,,,,,,,,,,,,,,,,
Brandon Roy,10,20800407,12/22/2008,1610612757,POR,Portland,200750,G,,32:23:00,3,11,0.273,0,1,0,2,2,1,1,5,6,5,3,0,3,5,8,-2
Chris Bosh,9,20800408,12/22/2008,1610612761,TOR,Toronto,2547,F,,37:05:00,9,15,0.6,2,3,0.667,11,15,0.733,2,5,7,2,2,2,2,2,31,31
Kevin Durant,6,20800409,12/23/2008,1610612760,OKC,Oklahoma City,201142,F,,40:18:00,10,19,0.526,2,3,0.667,6,7,0.857,3,3,6,4,1,0,3,1,28,-18
LeBron James,2,20800411,12/23/2008,1610612739,CLE,Cleveland,2544,F,,38:20:00,11,23,0.478,0,3,0,5,7,0.714,1,8,9,5,3,1,7,2,27,14
Danny Granger,5,20800412,12/23/2008,1610612754,IND,Indiana,101122,F,,32:48:00,10,20,0.5,4,7,0.571,2,4,0.5,0,1,1,4,0,0,0,4,26,7
Dwyane Wade,1,20800414,12/23/2008,1610612748,MIA,Miami,2548,G,,37:41:00,13,25,0.52,0,5,0,6,10,0.6,1,7,8,8,3,3,2,3,32,22
Kobe Bryant,3,20800417,12/23/2008,1610612747,LAL,Los Angeles,977,G,,37:19:00,7,18,0.389,0,1,0,12,15,0.8,0,6,6,4,0,0,0,2,26,14
Chris Paul,7,20800417,12/23/2008,1610612740,NOH,New Orleans,101108,G,,45:58:00,6,16,0.375,3,8,0.375,2,4,0.5,3,2,5,10,6,0,3,5,17,-17
Dirk Nowitzki,4,20800418,12/23/2008,1610612742,DAL,Dallas,1717,F,,35:32:00,9,19,0.474,0,0,0,3,3,1,1,7,8,4,0,0,2,2,21,2
Carmelo Anthony,8,20800420,12/23/2008,1610612743,DEN,Denver,2546,,DND-right elbow contusion,,,,,,,,,,,,,,,,,,,,
Brandon Roy,10,20800420,12/23/2008,1610612757,POR,Portland,200750,G,,37:08:00,6,13,0.462,1,2,0.5,6,7,0.857,1,2,3,6,1,1,2,1,19,3
Chris Paul,7,20800421,12/25/2008,1610612740,NOH,New Orleans,101108,G,,32:05:00,5,14,0.357,0,1,0,2,2,1,1,3,4,4,0,0,2,0,12,-25
Kobe Bryant,3,20800423,12/25/2008,1610612747,LAL,Los Angeles,977,G,,43:04:00,13,23,0.565,1,3,0.333,0,0,0,2,7,9,5,1,0,4,2,27,2
LeBron James,2,20800424,12/25/2008,1610612739,CLE,Cleveland,2544,F,,38:13:00,6,13,0.462,0,2,0,6,10,0.6,0,5,5,6,3,1,3,1,18,-4
Dirk Nowitzki,4,20800425,12/25/2008,1610612742,DAL,Dallas,1717,F,,34:45:00,12,18,0.667,1,2,0.5,5,6,0.833,0,5,5,2,2,0,3,5,30,12
Brandon Roy,10,20800425,12/25/2008,1610612757,POR,Portland,200750,G,,42:25:00,8,20,0.4,0,1,0,6,9,0.667,2,3,5,3,1,0,1,1,22,-3
Dwyane Wade,1,20800426,12/26/2008,1610612748,MIA,Miami,2548,G,,36:26:00,11,23,0.478,1,2,0.5,5,9,0.556,1,2,3,2,1,1,1,2,28,14
Kevin Durant,6,20800429,12/26/2008,1610612760,OKC,Oklahoma City,201142,F,,40:53:00,9,19,0.474,1,6,0.167,7,8,0.875,0,8,8,4,0,1,1,0,26,-6
Danny Granger,5,20800430,12/26/2008,1610612754,IND,Indiana,101122,F,,28:25:00,9,16,0.563,4,8,0.5,4,8,0.5,0,5,5,5,1,2,4,2,26,6
Chris Paul,7,20800431,12/26/2008,1610612740,NOH,New Orleans,101108,G,,37:28:00,8,18,0.444,2,3,0.667,8,8,1,1,3,4,10,2,0,4,4,26,14
Carmelo Anthony,8,20800432,12/26/2008,1610612743,DEN,Denver,2546,,DND - INJ - Right Elbow Contusion,,,,,,,,,,,,,,,,,,,,
Dirk Nowitzki,4,20800433,12/26/2008,1610612742,DAL,Dallas,1717,F,,29:45:00,6,10,0.6,0,0,0,5,5,1,2,6,8,1,0,0,2,3,17,-6
Chris Bosh,9,20800434,12/26/2008,1610612761,TOR,Toronto,2547,F,,27:07:00,4,10,0.4,0,0,0,5,7,0.714,1,6,7,1,0,0,3,5,13,6
Kevin Durant,6,20800438,12/27/2008,1610612760,OKC,Oklahoma City,201142,F,,42:15:00,11,20,0.55,1,4,0.25,2,2,1,3,8,11,3,3,3,3,3,25,-13
Chris Bosh,9,20800443,12/27/2008,1610612761,TOR,Toronto,2547,F,,39:08:00,9,17,0.529,0,0,0,11,11,1,2,7,9,0,0,0,0,2,29,-6
Brandon Roy,10,20800443,12/27/2008,1610612757,POR,Portland,200750,G,,38:29:00,14,19,0.737,2,4,0.5,2,2,1,0,1,1,9,0,1,2,1,32,18
Carmelo Anthony,8,20800444,12/28/2008,1610612743,DEN,Denver,2546,F,,35:22:00,13,19,0.684,1,1,1,5,7,0.714,1,8,9,4,1,0,1,4,32,2
Dirk Nowitzki,4,20800445,12/28/2008,1610612742,DAL,Dallas,1717,,NWT - NBA Suspension,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,1,20800446,12/28/2008,1610612748,MIA,Miami,2548,G,,39:47:00,12,25,0.48,0,2,0,5,7,0.714,0,4,4,8,2,0,2,2,29,-4
LeBron James,2,20800446,12/28/2008,1610612739,CLE,Cleveland,2544,F,,42:31:00,12,19,0.632,2,4,0.5,7,12,0.583,0,6,6,9,0,1,2,1,33,8
Danny Granger,5,20800447,12/28/2008,1610612754,IND,Indiana,101122,F,,39:18:00,12,23,0.522,4,4,1,6,7,0.857,0,5,5,2,2,0,5,1,34,0
Chris Paul,7,20800447,12/28/2008,1610612740,NOH,New Orleans,101108,G,,35:38:00,7,15,0.467,0,1,0,5,6,0.833,0,5,5,12,3,0,3,0,19,9
Kobe Bryant,3,20800449,12/28/2008,1610612747,LAL,Los Angeles,977,G,,31:44:00,9,15,0.6,3,6,0.5,10,10,1,1,2,3,4,4,0,2,2,31,19
Carmelo Anthony,8,20800450,12/29/2008,1610612743,DEN,Denver,2546,F,,32:19:00,4,17,0.235,1,3,0.333,7,8,0.875,3,1,4,3,0,0,3,2,16,-17
Kevin Durant,6,20800454,12/29/2008,1610612760,OKC,Oklahoma City,201142,F,,39:06:00,5,17,0.294,0,5,0,8,10,0.8,0,8,8,4,1,0,2,2,18,-19
Chris Bosh,9,20800457,12/29/2008,1610612761,TOR,Toronto,2547,F,,37:37:00,11,20,0.55,2,2,1,6,8,0.75,6,8,14,2,1,1,4,3,30,2
Danny Granger,5,20800459,12/30/2008,1610612754,IND,Indiana,101122,F,,39:51:00,6,18,0.333,1,5,0.2,12,16,0.75,0,7,7,5,0,2,2,3,25,4
Dwyane Wade,1,20800460,12/30/2008,1610612748,MIA,Miami,2548,G,,42:18:00,7,23,0.304,0,3,0,7,8,0.875,2,3,5,12,3,1,5,1,21,9
LeBron James,2,20800460,12/30/2008,1610612739,CLE,Cleveland,2544,F,,43:29:00,12,24,0.5,3,8,0.375,11,14,0.786,0,2,2,7,0,2,5,2,38,-6
Chris Paul,7,20800462,12/30/2008,1610612740,NOH,New Orleans,101108,G,,36:00:00,4,10,0.4,0,2,0,7,9,0.778,1,9,10,16,1,0,2,4,15,9
Dirk Nowitzki,4,20800463,12/30/2008,1610612742,DAL,Dallas,1717,F,,38:57:00,9,18,0.5,0,1,0,6,10,0.6,2,11,13,3,2,1,2,1,24,6
Carmelo Anthony,8,20800470,12/31/2008,1610612743,DEN,Denver,2546,F,,35:41:00,8,20,0.4,0,3,0,4,6,0.667,0,5,5,3,2,0,3,2,20,-1
