PLAYER_NAME,rank,GAME_ID,Date Played,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
Russell Westbrook,8,21701032,3/16/2018,1610612760,OKC,Oklahoma City,201566,G,,36:30:00,7,17,0.412,0,1,0,2,2,1,1,9,10,11,0,0,6,3,16,-1
Russell Westbrook,8,21701046,3/18/2018,1610612760,OKC,Oklahoma City,201566,G,,37:22:00,15,22,0.682,1,1,1,6,8,0.75,5,8,13,14,2,0,5,3,37,17
Russell Westbrook,8,21701059,3/20/2018,1610612760,OKC,Oklahoma City,201566,G,,36:49:00,9,21,0.429,2,5,0.4,7,11,0.636,2,6,8,7,1,0,5,2,27,5
Russell Westbrook,8,21701084,3/23/2018,1610612760,OKC,Oklahoma City,201566,G,,35:55:00,9,15,0.6,2,2,1,9,10,0.9,0,13,13,8,1,0,5,4,29,-3
Russell Westbrook,8,21701100,3/25/2018,1610612760,OKC,Oklahoma City,201566,G,,35:54:00,9,20,0.45,1,2,0.5,4,6,0.667,1,7,8,9,4,0,3,6,23,-2
Russell Westbrook,8,21701126,3/29/2018,1610612760,OKC,Oklahoma City,201566,G,,37:42:00,7,19,0.368,0,4,0,5,8,0.625,1,10,11,5,3,1,7,5,19,7
Russell Westbrook,8,21701133,3/30/2018,1610612760,OKC,Oklahoma City,201566,G,,44:01:00,12,32,0.375,4,9,0.444,5,8,0.625,3,6,9,13,2,1,2,2,33,2
Russell Westbrook,8,21701150,4/1/2018,1610612760,OKC,Oklahoma City,201566,G,,36:42:00,9,17,0.529,0,1,0,8,11,0.727,1,14,15,13,2,0,7,5,26,15
Russell Westbrook,8,21701163,4/3/2018,1610612760,OKC,Oklahoma City,201566,G,,40:36:00,15,26,0.577,3,7,0.429,11,12,0.917,5,11,16,6,2,0,6,3,44,3
Russell Westbrook,8,21701194,4/7/2018,1610612760,OKC,Oklahoma City,201566,G,,37:47:00,10,28,0.357,1,3,0.333,3,5,0.6,5,2,7,10,4,1,4,4,24,3
Russell Westbrook,8,21701206,4/9/2018,1610612760,OKC,Oklahoma City,201566,G,,37:56:00,8,21,0.381,2,5,0.4,5,6,0.833,3,15,18,13,1,0,6,3,23,12
